split,seed,episode,severity,label,unsafe,corruption,max_pose_jump,max_accel,contact_without_accel,motion_without_contact,energy_work_mismatch,support_violation,penetration_depth,friction_slip_inconsistency,actuator_saturation_score,causality_jump_score,max_contact_force,mean_contact_force,path_length,work_proxy,kinetic_energy_gain,z_range,timestamp_skew_score,impact_consistency_score,rare_valid_contact_score,noise_level
nominal_valid,0,13,1.0000,0,0,nominal_valid,0.014053,36.815693,0.000000,0.930011,0.025849,0.000000,0.000639,928.050244,0.000000,0.401521,7.589738,1.419863,0.526072,0.398968,0.364310,0.014604,0.000000,0.346209,0.200703,0.001000
nominal_valid,1,0,1.0000,0,0,nominal_valid,0.013783,18.167340,0.000000,1.296700,0.017825,0.000000,0.000486,2060.588089,0.000000,0.393802,6.324873,0.797398,0.486850,0.181063,0.224474,0.015569,0.000000,0.000002,0.329982,0.001000
nominal_valid,1,1,1.0000,0,0,nominal_valid,0.014662,15.622418,0.000000,1.110581,0.016151,0.000000,0.000477,2003.124216,0.000000,0.418910,3.040391,0.696810,0.547276,0.161008,0.275867,0.018021,0.000000,0.250800,0.182909,0.001000
nominal_valid,1,2,1.0000,0,0,nominal_valid,0.019285,30.211585,0.020420,1.114675,0.037812,0.000000,0.000599,1276.311451,0.000000,0.551006,5.996330,1.730115,0.527600,0.417393,0.438600,0.016915,0.000000,0.339940,0.192119,0.001000
nominal_valid,1,3,1.0000,0,0,nominal_valid,0.014966,23.261317,0.000000,1.496627,0.020833,0.000000,0.000753,1693.480244,0.000000,0.427608,6.266159,1.007359,0.583487,0.289132,0.329315,0.018368,0.000000,0.283574,0.258278,0.001000
nominal_valid,1,4,1.0000,0,0,nominal_valid,0.017567,21.314304,0.004360,1.453600,0.019061,0.000000,0.000629,2241.589199,0.000000,0.501914,5.139287,0.870580,0.636322,0.218670,0.287912,0.013632,0.000000,0.000001,0.230314,0.001000
nominal_valid,1,5,1.0000,0,0,nominal_valid,0.016452,26.162400,0.012687,1.644322,0.028075,0.000000,0.000683,2089.148158,0.000000,0.470044,13.599983,1.559626,0.664366,0.514334,0.396226,0.014735,0.000000,0.265423,0.500692,0.001000
nominal_valid,1,6,1.0000,0,0,nominal_valid,0.017026,25.334719,0.000000,1.518762,0.020252,0.000000,0.000479,2192.112487,0.000000,0.486466,8.218051,0.841070,0.565968,0.196918,0.240361,0.018054,0.000000,0.000001,0.312061,0.001000
nominal_valid,1,7,1.0000,0,0,nominal_valid,0.017747,17.939262,0.006582,1.239326,0.026498,0.000000,0.000573,2357.748746,0.000000,0.507060,6.880473,1.206915,0.676800,0.356408,0.484462,0.018121,0.000000,0.220012,0.363291,0.001000
nominal_valid,1,8,1.0000,0,0,nominal_valid,0.015786,33.707270,0.015908,1.397170,0.014071,0.000000,0.000695,1466.654644,0.000000,0.451023,7.778075,1.230514,0.563639,0.234462,0.273880,0.015794,0.000000,0.382181,0.224105,0.001000
nominal_valid,1,9,1.0000,0,0,nominal_valid,0.016507,34.033292,0.031308,1.181791,0.036485,0.000000,0.000674,1263.183482,0.000000,0.471628,10.091845,1.570169,0.522581,0.307910,0.416782,0.015941,0.000000,0.087099,0.288064,0.001000
nominal_valid,1,10,1.0000,0,0,nominal_valid,0.015813,44.463400,0.046943,1.152767,0.034908,0.000000,0.000658,1240.531972,0.000000,0.451800,11.176765,1.722005,0.550194,0.329969,0.458190,0.017038,0.000000,0.009180,0.245841,0.001000
nominal_valid,1,11,1.0000,0,0,nominal_valid,0.015660,43.755624,0.000000,1.259721,0.042867,0.000000,0.000299,1296.317866,0.000000,0.447438,6.876081,1.408072,0.624654,0.472435,0.430866,0.020373,0.000000,0.397156,0.153636,0.001000
nominal_valid,1,12,1.0000,0,0,nominal_valid,0.015333,12.468355,0.000000,1.238458,0.011377,0.000000,0.000434,3013.900244,0.000000,0.438097,2.387176,0.375923,0.539984,0.086565,0.210130,0.013651,0.000000,0.000002,0.177243,0.001000
nominal_valid,1,13,1.0000,0,0,nominal_valid,0.015354,20.958795,0.000000,1.407059,0.019223,0.000000,0.000528,2330.014825,0.000000,0.438673,5.232870,0.592161,0.566032,0.146963,0.251233,0.015610,0.000000,0.147369,0.238304,0.001000
nominal_valid,2,0,1.0000,0,0,nominal_valid,0.018285,32.761570,0.007106,1.815326,0.018060,0.000000,0.000899,2662.504851,0.000000,0.522418,7.682522,1.127620,0.560157,0.227186,0.284710,0.015668,0.000000,0.000001,0.227552,0.001000
nominal_valid,2,1,1.0000,0,0,nominal_valid,0.016785,40.416294,0.042774,1.624791,0.030021,0.000000,0.000890,2017.655447,0.000000,0.479573,10.668988,1.579446,0.555670,0.368198,0.428473,0.014891,0.000000,0.000001,0.257604,0.001000
nominal_valid,2,2,1.0000,0,0,nominal_valid,0.020448,39.521118,0.008219,1.303667,0.031500,0.000000,0.000381,1378.763000,0.000000,0.584237,9.188248,2.117878,0.608776,0.636635,0.457430,0.014349,0.000000,0.365758,0.226752,0.001000
nominal_valid,2,3,1.0000,0,0,nominal_valid,0.017257,23.997399,0.000000,1.404190,0.019064,0.000000,0.000438,1760.224004,0.000000,0.493060,6.341199,0.886215,0.612644,0.245502,0.229895,0.013351,0.000000,0.397077,0.253674,0.001000
nominal_valid,2,4,1.0000,0,0,nominal_valid,0.015083,43.237317,0.045196,1.449909,0.031781,0.000000,0.001100,1855.800052,0.000000,0.430946,21.312639,1.868174,0.639301,0.454745,0.437117,0.017600,0.000000,0.000001,0.481780,0.001000
nominal_valid,2,5,1.0000,0,0,nominal_valid,0.019513,37.882357,0.034228,1.918645,0.047106,0.000000,0.001267,2268.044980,0.000000,0.557519,16.504119,2.485362,0.505827,0.291595,0.415589,0.017387,0.000000,0.000001,0.424463,0.001000
nominal_valid,2,6,1.0000,0,0,nominal_valid,0.017949,15.984555,0.003750,1.399961,0.024391,0.000000,0.000477,2550.587420,0.000000,0.512826,7.542629,0.958778,0.520850,0.223646,0.338091,0.016515,0.000000,0.182527,0.444088,0.001000
nominal_valid,2,7,1.0000,0,0,nominal_valid,0.016304,46.250154,0.000000,1.210216,0.024986,0.000000,0.000379,1246.472557,0.000000,0.465838,12.534420,1.377822,0.612058,0.429947,0.354291,0.017492,0.000000,0.422844,0.265278,0.001000
nominal_valid,2,8,1.0000,0,0,nominal_valid,0.019588,12.489109,0.000000,1.702495,0.017095,0.000000,0.000357,4679.097455,0.000000,0.559645,1.515442,0.222423,0.618138,0.063443,0.271982,0.018912,0.000000,0.000001,0.112346,0.001000
nominal_valid,2,9,1.0000,0,0,nominal_valid,0.016794,18.965327,0.000000,1.379816,0.017488,0.000000,0.000510,2150.220533,0.000000,0.479842,4.613354,0.811524,0.583945,0.293430,0.245630,0.013481,0.000000,0.265375,0.231068,0.001000
nominal_valid,2,10,1.0000,0,0,nominal_valid,0.018369,29.450600,0.000000,1.527434,0.022262,0.000000,0.000174,1501.029324,0.000000,0.524835,6.937966,1.284946,0.589507,0.363506,0.365899,0.019306,0.000000,0.445423,0.227843,0.001000
nominal_valid,2,11,1.0000,0,0,nominal_valid,0.020599,43.529613,0.019447,1.439077,0.020164,0.000000,0.001339,1876.809000,0.000000,0.588545,11.944452,1.619226,0.541992,0.211386,0.336285,0.016438,0.000000,0.000001,0.268236,0.001000
nominal_valid,2,12,1.0000,0,0,nominal_valid,0.017431,26.559639,0.014477,1.263670,0.035244,0.000000,0.000593,1729.091340,0.000000,0.498019,12.081509,1.821392,0.593926,0.391915,0.468374,0.015620,0.000000,0.021341,0.438377,0.001000
nominal_valid,2,13,1.0000,0,0,nominal_valid,0.015355,22.304202,0.000000,1.529097,0.017415,0.000000,0.000629,2334.503443,0.000000,0.438721,5.616073,1.057260,0.563585,0.275733,0.294537,0.015150,0.000000,0.272201,0.240990,0.001000
nominal_valid,3,0,1.0000,0,0,nominal_valid,0.016445,40.203477,0.023340,1.576308,0.024249,0.000000,0.000592,1697.331654,0.000000,0.469850,8.030919,1.739645,0.526384,0.405493,0.393513,0.014795,0.000000,0.284427,0.194909,0.001000
nominal_valid,3,1,1.0000,0,0,nominal_valid,0.015802,26.932785,0.001236,1.117951,0.014546,0.000000,0.000515,1227.152416,0.000000,0.451482,4.831865,1.135091,0.556135,0.287945,0.231010,0.011534,0.000000,0.370736,0.172982,0.001000
nominal_valid,3,2,1.0000,0,0,nominal_valid,0.023839,26.967462,0.007454,1.488754,0.025699,0.000000,0.001072,2253.165866,0.000000,0.681115,9.977628,1.158340,0.641707,0.295874,0.346163,0.015510,0.000000,0.000001,0.356758,0.001000
nominal_valid,3,3,1.0000,0,0,nominal_valid,0.020162,17.292855,0.006973,1.605278,0.025906,0.000000,0.000505,2759.518282,0.000000,0.576065,8.721692,1.079534,0.628782,0.322523,0.411758,0.015136,0.000000,0.183333,0.476781,0.001000
nominal_valid,3,4,1.0000,0,0,nominal_valid,0.014196,22.152104,0.000000,1.397332,0.015022,0.000000,0.000443,2030.710250,0.000000,0.405613,4.440260,0.804154,0.558486,0.177155,0.234194,0.012509,0.000000,0.122989,0.191786,0.001000
nominal_valid,3,5,1.0000,0,0,nominal_valid,0.014711,21.873325,0.012956,1.221126,0.018200,0.000000,0.000962,1705.623309,0.000000,0.420307,7.838801,1.050956,0.524484,0.191974,0.225849,0.014006,0.000000,0.106900,0.342705,0.001000
nominal_valid,3,6,1.0000,0,0,nominal_valid,0.014983,21.296787,0.004147,1.280943,0.023571,0.000000,0.000315,1429.888965,0.000000,0.428073,6.487901,1.284276,0.596465,0.382420,0.369309,0.017193,0.000000,0.437474,0.290979,0.001000
nominal_valid,3,7,1.0000,0,0,nominal_valid,0.016726,18.474083,0.000000,1.651892,0.017416,0.000000,0.000505,2953.341741,0.000000,0.477881,3.307912,0.751250,0.592936,0.215507,0.262303,0.013089,0.000000,0.092195,0.169862,0.001000
nominal_valid,3,8,1.0000,0,0,nominal_valid,0.014840,24.399855,0.000993,1.384318,0.020678,0.000000,0.000574,1736.483095,0.000000,0.424000,6.441956,1.193231,0.543906,0.307912,0.331274,0.016517,0.000000,0.287886,0.253622,0.001000
nominal_valid,3,9,1.0000,0,0,nominal_valid,0.014982,14.659281,0.000000,1.294516,0.034614,0.000000,0.000453,2829.832222,0.000000,0.428054,7.326667,0.825282,0.541819,0.249606,0.387704,0.021899,0.000000,0.000002,0.467880,0.001000
nominal_valid,3,10,1.0000,0,0,nominal_valid,0.017244,18.841901,0.000000,1.640246,0.019695,0.000000,0.000387,2636.365441,0.000000,0.492672,5.175805,1.074748,0.562763,0.239819,0.343746,0.019014,0.000000,0.125181,0.260852,0.001000
nominal_valid,3,11,1.0000,0,0,nominal_valid,0.014966,15.703792,0.000000,1.364632,0.029463,0.000000,0.000415,3521.004185,0.000000,0.427600,3.158547,0.601214,0.557911,0.180833,0.434088,0.014468,0.000000,0.000001,0.189092,0.001000
nominal_valid,3,12,1.0000,0,0,nominal_valid,0.017583,34.999496,0.027642,1.391356,0.026428,0.000000,0.000694,1492.800402,0.000000,0.502362,11.372876,1.404131,0.635422,0.233749,0.390287,0.020185,0.000000,0.176543,0.315918,0.001000
nominal_valid,3,13,1.0000,0,0,nominal_valid,0.015913,25.842210,0.000000,1.176640,0.016856,0.000000,0.000380,1513.595116,0.000000,0.454649,5.475587,1.032998,0.601526,0.248873,0.274200,0.016815,0.000000,0.258481,0.203992,0.001000
nominal_valid,4,0,1.0000,0,0,nominal_valid,0.015516,15.282568,0.000000,1.536218,0.017498,0.000000,0.000521,4515.566099,0.000000,0.443322,2.604812,0.294498,0.617491,0.100330,0.253489,0.016170,0.000000,0.000001,0.159976,0.001000
nominal_valid,4,1,1.0000,0,0,nominal_valid,0.014380,16.302935,0.002172,1.338986,0.027995,0.000000,0.000423,3111.830449,0.000000,0.410843,3.825937,0.825511,0.537467,0.190149,0.388155,0.015895,0.000000,0.142201,0.221115,0.001000
nominal_valid,4,2,1.0000,0,0,nominal_valid,0.017359,35.814219,0.024913,1.735457,0.044238,0.000000,0.000851,2551.778122,0.000000,0.495981,18.749554,1.796492,0.589752,0.318960,0.438219,0.014857,0.000000,0.000001,0.509302,0.001000
nominal_valid,4,3,1.0000,0,0,nominal_valid,0.018045,24.840766,0.000000,1.804104,0.037394,0.000000,0.000548,2405.737989,0.000000,0.515574,8.753931,1.579074,0.608506,0.348083,0.431139,0.012785,0.000000,0.080397,0.338764,0.001000
nominal_valid,4,4,1.0000,0,0,nominal_valid,0.020251,26.326171,0.000000,1.219212,0.034091,0.000000,0.000729,1369.629359,0.000000,0.578605,11.969184,1.565551,0.623309,0.450434,0.516928,0.014414,0.000000,0.328233,0.438012,0.001000
nominal_valid,4,5,1.0000,0,0,nominal_valid,0.017704,43.283145,0.018959,0.624276,0.034970,0.000000,0.000715,631.934180,0.000000,0.505839,4.844666,1.887678,0.537567,0.477183,0.420059,0.017977,0.000000,0.380426,0.109402,0.001000
nominal_valid,4,6,1.0000,0,0,nominal_valid,0.016520,39.337864,0.000000,1.382364,0.022555,0.000000,0.000217,1486.172568,0.000000,0.471997,9.062791,1.695022,0.586252,0.519428,0.462232,0.018194,0.000000,0.428909,0.224672,0.001000
nominal_valid,4,7,1.0000,0,0,nominal_valid,0.015907,14.454995,0.000000,1.247002,0.026714,0.000000,0.000413,3512.199417,0.000000,0.454491,3.875471,0.485667,0.519505,0.122058,0.331109,0.015354,0.000000,0.000001,0.250758,0.001000
nominal_valid,4,8,1.0000,0,0,nominal_valid,0.018706,15.334304,0.000000,1.169368,0.018059,0.000000,0.000645,2263.076105,0.000000,0.534460,5.370469,0.854784,0.595524,0.300038,0.251142,0.015536,0.000000,0.155866,0.328785,0.001000
nominal_valid,4,9,1.0000,0,0,nominal_valid,0.016059,40.606519,0.037317,1.120934,0.046347,0.000000,0.001228,1333.879961,0.000000,0.458838,11.524709,1.536469,0.552573,0.291950,0.323857,0.017770,0.000000,0.070325,0.276993,0.001000
nominal_valid,4,10,1.0000,0,0,nominal_valid,0.017495,17.984807,0.000000,1.244087,0.021646,0.000000,0.000382,2489.574897,0.000000,0.499855,4.603358,0.643229,0.580265,0.217655,0.312969,0.014934,0.000000,0.000001,0.242476,0.001000
nominal_valid,4,11,1.0000,0,0,nominal_valid,0.019082,28.736001,0.013841,1.900869,0.034687,0.000000,0.000652,2795.639424,0.000000,0.545186,13.504324,1.889468,0.603522,0.630472,0.455949,0.013057,0.000000,0.190837,0.454141,0.001000
nominal_valid,4,12,1.0000,0,0,nominal_valid,0.020291,14.163059,0.000000,2.005948,0.020067,0.000000,0.000413,5613.689054,0.000000,0.579743,3.110180,0.288990,0.589660,0.091570,0.269328,0.017668,0.000000,0.000001,0.205116,0.001000
nominal_valid,4,13,1.0000,0,0,nominal_valid,0.017215,15.210263,0.004801,1.424840,0.024345,0.000000,0.000456,3181.737391,0.000000,0.491861,7.410856,0.883459,0.583576,0.210791,0.375425,0.012710,0.000000,0.000001,0.457171,0.001000
nominal_valid,5,0,1.0000,0,0,nominal_valid,0.016848,31.892373,0.000658,1.225786,0.028045,0.000000,0.000682,1274.085019,0.000000,0.481367,7.854478,1.542231,0.578170,0.418340,0.527935,0.019918,0.000000,0.292060,0.238793,0.001000
nominal_valid,5,1,1.0000,0,0,nominal_valid,0.016612,22.122857,0.002057,1.430280,0.017689,0.000000,0.000485,2386.437852,0.000000,0.474622,7.909426,0.755891,0.616678,0.233712,0.247909,0.017895,0.000000,0.045457,0.342061,0.001000
nominal_valid,5,2,1.0000,0,0,nominal_valid,0.017064,20.617303,0.000000,1.186388,0.013393,0.000000,0.000628,1878.940180,0.000000,0.487543,7.263018,0.771137,0.553077,0.161941,0.258476,0.016822,0.000000,0.111647,0.335982,0.001000
nominal_valid,5,3,1.0000,0,0,nominal_valid,0.020032,46.620512,0.000000,1.799035,0.022072,0.000000,0.001822,2158.832065,0.000000,0.572351,12.853277,1.306503,0.671444,0.325011,0.331083,0.019989,0.000000,0.000001,0.269911,0.001000
nominal_valid,5,4,1.0000,0,0,nominal_valid,0.018322,15.555422,0.006773,1.649571,0.025663,0.000000,0.000432,4743.668736,0.000000,0.523484,4.742937,0.462373,0.536991,0.126971,0.361615,0.015768,0.000000,0.000001,0.286488,0.001000
nominal_valid,5,5,1.0000,0,0,nominal_valid,0.017399,25.901424,0.000000,1.354552,0.019451,0.000000,0.000499,2049.115960,0.000000,0.497121,6.525791,0.863261,0.595843,0.254655,0.338674,0.012411,0.000000,0.179641,0.242582,0.001000
nominal_valid,5,6,1.0000,0,0,nominal_valid,0.016827,12.821675,0.007604,1.667920,0.027944,0.000000,0.000391,4225.362223,0.000000,0.480778,5.619259,0.491921,0.638014,0.155540,0.367598,0.019139,0.000000,0.000001,0.406554,0.001000
nominal_valid,5,7,1.0000,0,0,nominal_valid,0.016145,26.199752,0.007131,1.387352,0.028437,0.000000,0.000734,2022.626767,0.000000,0.461296,8.607426,1.330911,0.608260,0.222973,0.307945,0.012844,0.000000,0.000001,0.316452,0.001000
nominal_valid,5,8,1.0000,0,0,nominal_valid,0.016916,15.175653,0.001899,1.451982,0.012812,0.000000,0.000399,2991.613708,0.000000,0.483300,5.664929,0.630488,0.589250,0.198129,0.227005,0.018696,0.000000,0.000001,0.350213,0.001000
nominal_valid,5,9,1.0000,0,0,nominal_valid,0.015540,22.891240,0.000000,1.117182,0.022417,0.000000,0.000779,1744.162659,0.000000,0.444013,8.652408,1.206651,0.595613,0.217701,0.399847,0.015467,0.000000,0.000001,0.362158,0.001000
nominal_valid,5,10,1.0000,0,0,nominal_valid,0.022349,16.282246,0.000000,2.222544,0.013645,0.000000,0.000387,4586.402958,0.000000,0.638554,3.478458,0.479556,0.580486,0.115900,0.210236,0.013889,0.000000,0.203651,0.201274,0.001000
nominal_valid,5,11,1.0000,0,0,nominal_valid,0.013212,16.254148,0.000842,1.263821,0.026101,0.000000,0.000615,2688.729264,0.000000,0.377485,6.929315,0.939268,0.579416,0.272572,0.363798,0.017803,0.000000,0.061853,0.401603,0.001000
nominal_valid,5,12,1.0000,0,0,nominal_valid,0.015203,15.591754,0.000000,1.349601,0.021141,0.000000,0.000455,3338.495583,0.000000,0.434373,2.590969,0.470559,0.571609,0.117117,0.292745,0.015449,0.000000,0.000001,0.156160,0.001000
nominal_valid,5,13,1.0000,0,0,nominal_valid,0.015329,33.957175,0.012453,1.032447,0.021800,0.000000,0.000452,1110.843706,0.000000,0.437981,7.129121,1.615302,0.563852,0.327838,0.361801,0.014201,0.000000,0.306805,0.203939,0.001000
nominal_valid,6,0,1.0000,0,0,nominal_valid,0.016042,34.778572,0.000000,1.244675,0.015288,0.000000,0.000626,1414.675959,0.000000,0.458338,12.159353,1.190401,0.558694,0.254218,0.260279,0.016691,0.000000,0.069674,0.339850,0.001000
nominal_valid,6,1,1.0000,0,0,nominal_valid,0.018301,22.264651,0.020580,1.285520,0.027100,0.000000,0.000541,1594.009232,0.000000,0.522886,8.838679,1.884492,0.548781,0.444529,0.443450,0.018949,0.000000,0.392876,0.379919,0.001000
nominal_valid,6,2,1.0000,0,0,nominal_valid,0.017587,28.953607,0.000000,1.531297,0.022187,0.000000,0.000735,1494.563572,0.000000,0.502487,6.448183,1.354678,0.601302,0.355517,0.362322,0.017008,0.000000,0.424540,0.215272,0.001000
nominal_valid,6,3,1.0000,0,0,nominal_valid,0.020400,18.461223,0.000000,1.339735,0.015643,0.000000,0.000817,1901.713774,0.000000,0.582859,5.458614,0.867767,0.551975,0.213982,0.228565,0.012672,0.000000,0.191469,0.280487,0.001000
nominal_valid,6,4,1.0000,0,0,nominal_valid,0.014800,18.987861,0.006258,1.470119,0.020458,0.000000,0.000442,2105.953119,0.000000,0.422861,5.185302,0.941634,0.624776,0.227015,0.291675,0.012415,0.000000,0.253177,0.259423,0.001000
nominal_valid,6,5,1.0000,0,0,nominal_valid,0.016413,19.833025,0.000000,1.619829,0.014450,0.000000,0.000524,2737.059153,0.000000,0.468933,4.837494,0.661210,0.593441,0.206381,0.244541,0.014734,0.000000,0.000001,0.232203,0.001000
nominal_valid,6,6,1.0000,0,0,nominal_valid,0.015926,21.816908,0.002415,1.584628,0.019901,0.000000,0.000576,2816.682051,0.000000,0.455016,3.919306,0.571012,0.560189,0.170306,0.219709,0.015529,0.000000,0.107586,0.171772,0.001000
nominal_valid,6,7,1.0000,0,0,nominal_valid,0.013488,20.289143,0.016576,1.291225,0.013006,0.000000,0.000486,2452.538345,0.000000,0.385366,3.376139,0.578812,0.549398,0.153604,0.206009,0.015424,0.000000,0.203393,0.158585,0.001000
nominal_valid,6,8,1.0000,0,0,nominal_valid,0.015832,25.623175,0.014871,1.449426,0.038142,0.000000,0.000667,1885.514074,0.000000,0.452329,10.560447,1.476885,0.597693,0.375539,0.433091,0.015233,0.000000,0.349700,0.396664,0.001000
nominal_valid,6,9,1.0000,0,0,nominal_valid,0.016847,46.037970,0.055385,1.617422,0.041920,0.000000,0.001106,1764.583395,0.000000,0.481354,14.143834,1.903959,0.614161,0.550086,0.541314,0.015521,0.000000,0.283572,0.300690,0.001000
nominal_valid,6,10,1.0000,0,0,nominal_valid,0.015586,19.090083,0.000000,1.385114,0.020135,0.000000,0.000568,2707.260576,0.000000,0.445303,4.417211,0.850765,0.562471,0.259588,0.348397,0.014671,0.000000,0.000001,0.219870,0.001000
nominal_valid,6,11,1.0000,0,0,nominal_valid,0.017217,23.231827,0.018056,1.407089,0.024449,0.000000,0.000749,1946.212186,0.000000,0.491921,7.769209,1.065369,0.632612,0.297952,0.366306,0.018124,0.000000,0.280320,0.320620,0.001000
nominal_valid,6,12,1.0000,0,0,nominal_valid,0.018862,15.992356,0.011105,1.480038,0.017313,0.000000,0.000454,3229.774357,0.000000,0.538907,6.229042,0.626638,0.611278,0.173846,0.268980,0.016730,0.000000,0.000002,0.366579,0.001000
nominal_valid,6,13,1.0000,0,0,nominal_valid,0.016034,28.359528,0.026171,1.170626,0.018836,0.000000,0.000170,1176.390405,0.000000,0.458111,6.150211,1.458982,0.588241,0.413023,0.394409,0.018558,0.000000,0.422524,0.209479,0.001000
nominal_valid,7,0,1.0000,0,0,nominal_valid,0.019613,17.531002,0.000942,1.941153,0.026231,0.000000,0.000379,3621.356771,0.000000,0.560359,8.219071,1.036409,0.564215,0.316212,0.453971,0.014789,0.000000,0.000000,0.443531,0.001000
nominal_valid,7,1,1.0000,0,0,nominal_valid,0.017246,26.572631,0.001608,1.220815,0.021602,0.000000,0.000378,1823.237106,0.000000,0.492752,5.360469,1.307358,0.550585,0.424135,0.348896,0.014561,0.000000,0.412911,0.194413,0.001000
nominal_valid,7,2,1.0000,0,0,nominal_valid,0.016322,18.193251,0.000000,1.195738,0.016323,0.000000,0.000372,2332.236995,0.000000,0.466340,2.734092,0.607926,0.605485,0.167214,0.260389,0.011631,0.000000,0.222622,0.142451,0.001000
nominal_valid,7,3,1.0000,0,0,nominal_valid,0.016900,28.244038,0.014484,1.626028,0.042968,0.000000,0.000522,2503.013867,0.000000,0.482865,5.379553,1.107555,0.571437,0.352723,0.492446,0.016393,0.000000,0.265699,0.183954,0.001000
nominal_valid,7,4,1.0000,0,0,nominal_valid,0.021127,17.856518,0.007042,1.962030,0.028290,0.000000,0.000589,4183.787507,0.000000,0.603627,4.786292,0.941239,0.672226,0.294477,0.485078,0.018063,0.000000,0.173910,0.253827,0.001000
nominal_valid,7,5,1.0000,0,0,nominal_valid,0.017037,15.391463,0.000000,1.585467,0.025477,0.000000,0.000446,2993.378174,0.000000,0.486782,8.789930,1.021360,0.588533,0.271204,0.369038,0.015936,0.000000,0.122372,0.536251,0.001000
nominal_valid,7,6,1.0000,0,0,nominal_valid,0.017432,45.150170,0.000000,1.649367,0.047306,0.000000,0.000545,1725.299808,0.000000,0.498057,8.987772,1.776216,0.592881,0.523486,0.585301,0.017753,0.000000,0.388858,0.194751,0.001000
nominal_valid,7,7,1.0000,0,0,nominal_valid,0.016583,34.458459,0.000000,1.091968,0.022166,0.000000,0.000475,1299.340139,0.000000,0.473801,7.609585,1.314946,0.645327,0.398705,0.355766,0.016022,0.000000,0.217638,0.214606,0.001000
